h,oc
0.062786106,11.8
0.095301031,9.3
0.085959258,21.5
0.064443333,27.5
0.069178589,21
0.049542708,34.7
0.066808268,35.3
0.073062162,100.7
0.078428948,18
0.062197638,24.7
0.056507504,17.1
0.046615989,9.3
0.098217633,6.5
0.072080063,23.7
0.0654669,12.7
0.061189059,40.9
0.075468557,20.3
0.088644173,22
0.049287769,31.6
0.05298436,18.2
0.052812167,53.1
0.047156925,40.2
0.068052587,9.3
0.05356943,52.9
0.051546909,80
0.051843596,32.4
0.049312478,27.4
0.048494637,45
0.072455198,21.9
0.083805545,30.3
0.079574387,5.3
0.091670906,8.5
0.059050351,14.6
0.055269258,40.6
0.08412934,18.1
0.078874486,10.8
0.06670262,109.5
0.072771877,15.2
0.088580605,11.5
0.073603568,8.1
0.084095212,20.6
0.079796343,18.5
0.0766873,19.6
0.083737829,16.1
0.072909109,12.7
0.081461722,8.2
0.065547017,24.2
0.06894386,16.8
0.048316118,40.8
0.076971888,41.6
0.062035627,10.9
0.07727806,5.2
0.083817542,6.1
0.063941451,60.2
0.102118962,11.6
0.076198614,41.7
0.068658342,36.2
0.080707455,27.8
0.04670149,41.5
0.05374351,78.3
0.060684569,68.6
0.060635947,24.3
0.085434695,12.8
0.057111392,59.4
0.062807897,23.5
0.060357235,10.7
0.077538177,4.3
0.063832075,10
0.072530854,16.2
0.096503196,11.1
0.088041322,17
0.054799162,17.3
0.075540976,13.9
0.052871217,42.6
0.076177272,15.4
0.047257412,99.1
0.05063903,107.7
0.062379348,93.1
0.057859541,106.4
0.07464147,17.9
0.056578168,47.8
0.05449425,76
0.049428917,76.7
0.06901228,53.2
0.10445937,66.2
0.035147085,188.3
0.04829079,57.6
0.053163909,68.8
0.058470845,65.2
0.045151682,85.4
0.035281632,110.9
0.061244276,29.8
0.080969507,29.6
0.054897638,93.5
0.050741864,70.2
0.045813442,104.7
0.05472691,55.3
0.058064107,107.8
0.041237794,132.6
0.045700961,128.1
0.051956371,106.6
0.049406768,102.6
0.067759886,34.3
0.079877699,25.8
0.062372275,54.1
0.063337495,69.7
0.058369954,61.7
0.069912019,141.8
0.068270237,93.9
0.077919961,52.2
0.069005102,59.1
0.061322983,103.5
0.083930672,39.2
0.093273302,7.7
0.073787758,37.8
0.060806057,35.2
0.060780899,96.4
0.070082462,27.8
0.067343581,56.3
0.076391557,11.7
0.071969411,12.8
0.078570882,11.1
0.068599733,42.2
0.060652584,31.9
0.073453317,49.4
0.073437622,50.3
0.048956084,68.9
0.054834298,92.3
0.054325297,103.3
0.054801926,54.4
0.061037888,78.8
0.076957748,29.8
0.059328216,55.8
0.059927286,48.1
0.046476193,229.4
0.062201775,55.6
0.06011889,38.5
0.069356896,31.2
0.070837087,46.3
0.066387801,81
0.068691156,44.2
0.051849435,28
0.05224919,66.1
0.075277061,29.3
0.060808647,36.2
0.075932225,56.6
0.062394579,56.8
0.061344917,44.9
0.045605744,31.9
0.06399914,65.2
0.060474136,76.4
0.05260256,63.5
0.071301461,18.5
0.068978036,42.2
0.058183137,47.8
0.060807637,56.4
0.052033969,56
0.061685913,104.7
0.062897012,42.4
0.084832904,20.5
0.06803205,78.5
0.069282993,43.2
0.066994422,24.4
0.057961916,51.1
0.03759651,83.3
0.063761279,34
0.067252867,16.6
0.065574969,142.6
0.064610997,49.8
0.056638103,57.5
0.072136371,37.6
0.056312969,198.8
0.064715307,39.1
0.078647907,39.9
0.075041719,47.4
0.056117378,209.7
0.068117212,30.1
0.073076773,32.8
0.068775826,38.8
0.076506499,53.6
0.073102244,22.4
0.058452117,13.9
0.056197421,72.3
0.046930686,103.1
0.060790773,30.3
0.067831378,62.9
0.064207582,95.3
0.055265349,79.4
0.051742366,68.4
0.071330924,50.2
0.066102466,56.4
0.069969803,37.9
0.052208693,75.8
0.072565107,54
0.068592769,8.9
0.07556926,3.1
0.073343022,4.5
0.081096109,7.3
0.055437287,10.3
0.057939769,8.1
0.074728043,4.6
0.069052371,6.4
0.066705024,2.7
0.063642231,3.9
0.08196885,1.8
0.078428582,2.8
0.065777839,2.5
0.074732644,5.4
0.0606196,3.5
0.058110705,2.8
0.052512955,5.1
0.077864312,12.8
0.073468632,4.9
0.072034627,4.3
0.068775337,2.7
0.064227108,6.6
0.0746079,4.9
0.067753546,5.6
0.067509305,2.1
0.051008352,4.6
0.060385876,10.2
0.070765508,7
0.065063722,4.7
0.072742187,3.7
0.085458517,9.7
0.074884499,6.5
0.090408772,2.6
0.067691008,16.1
0.082290403,12.2
0.081382241,12.6
0.060165201,12.7
0.07469096,12.3
0.081318121,12.2
0.059994866,12.7
0.097434593,4.6
0.083451628,12.4
0.081523473,4.9
0.0691722,6.6
0.076864033,5.7
0.090330893,4.8
0.083450349,7.9
0.06393818,8.4
0.074284259,5.7
0.072533296,4.5
0.081559361,9.3
0.077773084,9
0.057180043,7.5
0.065382333,13.2
0.068890344,16.4
0.063833566,8.3
0.053938316,16.3
0.06126762,12.9
0.073797092,22.9
0.065658688,7.6
0.069693386,8.2
0.082584466,5.6
0.069327036,5.1
0.08068027,10.2
0.076590969,6.1
0.074443512,7
0.095450288,9.2
0.084218512,10.9
0.07291705,18.2
0.064502521,7.6
0.09331616,6.4
0.080275272,4.6
0.086554424,4.7
0.07957661,5.3
0.063462787,7.1
0.094202575,10.7
0.096118405,8.5
0.084686121,4.5
0.06497731,8.2
0.089204457,7.4
0.075176948,3.8
0.082985778,11.2
0.091957743,9.9
0.097056542,4.9
0.090339555,10
0.087071912,7.1
0.08899218,5.1
0.07906924,8.2
0.083868105,6.2
0.080566335,1.4
0.077132171,6
0.083696066,4.5
0.088046025,7.3
0.091908335,10.3
0.079087514,4.2
0.085995086,8.1
0.076704428,7.3
0.090076303,11.1
0.093565002,6.2
0.092108843,6.8
0.090194284,8.9
0.088510432,4.7
0.086459807,5.8
0.089242114,4.6
0.077064713,6.9
0.068316896,4.7
0.067943638,15.8
0.087597055,11.8
0.073152858,4.7
0.065479203,4.1
0.074349183,3.6
0.082048759,10.6
0.087911816,7.3
0.058793195,50
0.080606006,10.8
0.066940597,5.3
0.084811114,7.3
0.076199643,10.1
0.080626323,7
0.085419127,9.2
0.076745406,4.3
0.082811885,7.7
0.083332443,8
0.075722769,9
0.061496889,14.8
0.068372997,13.3
0.081972757,44.4
0.05590836,10
0.087666568,16
0.079020396,15.6
0.058393538,91.4
0.081163741,17.3
0.064918928,7
0.089192822,13.9
0.093378711,19
0.066629177,25.2
0.079967846,15.5
0.068515375,20
0.074756583,15.9
0.089505143,47.8
0.084612933,35.2
0.073144727,16.6
0.053731767,56.3
0.084088798,38.4
0.055145782,35.5
0.048618272,62
0.048061971,40.4
0.055741765,31.5
0.086209869,12.6
0.075879974,13.8
0.061319769,30
0.070072837,14.7
0.078428128,17.9
0.069282325,11.1
0.070875297,11.8
0.074355581,16.9
0.072337799,21.3
0.063878011,7.1
0.067856804,28
0.06657424,11.5
0.064546096,8.8
0.080086697,13.7
0.088443048,15.8
0.080666781,19.3
0.077635345,8.4
0.074813344,27.9
0.085632068,18.6
0.0824571,12.4
0.071503976,10.6
0.08180104,4.5
0.085067843,9.9
0.084407779,9.6
0.084644952,11
0.075582754,5.4
0.055205256,2.1
0.071288071,11
0.06471059,6.2
0.060295507,7.1
0.071365002,21.2
0.06973979,6.5
0.077724085,5
0.075763959,4.6
0.083058849,2.1
0.080175147,17.7
0.057872789,14.4
0.062064487,9.7
0.0714453,53.8
0.089699239,18.9
0.092621572,17.8
0.088100804,25.8
0.093865988,9.7
0.084044465,12.3
0.087717715,27.8
0.089985787,19.4
0.094218818,19.9
0.08134359,15.6
0.087193556,13.3
0.061101285,9.9
0.076830733,10.8
0.079784423,24
0.079485042,8.3
0.081959509,7
0.078657914,9.4
0.081582082,6.3
0.086893536,18.8
0.072746698,2.5
0.079987378,0.8
0.075745793,21.7
0.076302141,26.8
0.075903158,11.7
0.076469493,5.6
0.063519993,14.1
0.055308598,5.6
0.075257541,5.8
0.072714465,10.9
0.081267491,9.2
0.049047924,63.1
0.093476743,8.3
0.054530849,23.2
0.071296794,11.3
0.078492802,9.5
0.078258365,31.3
0.080400188,31.3
0.083749377,8.3
0.070378414,35.3
0.072270026,9.6
0.071057254,12
0.051822567,13.5
0.070887736,11.5
0.051948881,13.9
0.055416553,39.3
0.067173194,56.6
0.069530285,16.5
0.081396362,19.7
0.071664471,17.1
0.073368572,24.1
0.083974028,23.6
0.075645886,17.2
0.083182686,11.5
0.064289216,8.2
0.074986376,8.1
0.074656276,27.2
0.072053174,15.6
0.081218222,21.6
0.074171131,18.7
0.057841918,57.8
0.077588237,11.7
0.071959042,51.3
0.079863539,32
0.083387734,26.8
0.069820012,20
0.074347454,34.1
0.076334333,27.5
0.070727202,12.1
0.069066211,33.3
0.066523818,52.7
0.070106254,38.8
0.067945769,5.1
0.083305408,25.8
0.07659769,7.4
0.060964917,19
0.068970563,27.1
0.070380398,29.3
0.068483787,22.1
0.054220421,4.8
0.085897262,14.8
0.06715273,39.1
0.053383559,11.7
0.094710261,9.3
0.057124539,20.9
0.096588902,28.3
0.096255534,7.8
0.086293431,22.3
0.087583623,12.1
0.086499805,7.2
0.061257579,4.9
0.062764307,24.8
0.081444513,10.3
0.054305682,59.5
0.067157215,31.4
0.064023464,36.5
0.086137636,3.4
0.082348831,20.7
0.072475121,1.7
0.053279955,3.3
0.075270556,3.3
0.082400537,16.5
0.092454918,16.4
0.06963976,3.3
0.084394073,12.8
0.096619546,6.1
0.065951523,14.7
0.059121779,5.2
0.072235761,23.6
0.085482705,11.1
0.082972589,3.7
0.093764385,10.1
0.045117738,8.7
0.077294405,8.3
0.088646317,7.9
0.086704631,10.4
0.081991517,11.2
0.065200913,9.9
0.070371341,13.9
0.067157447,8.6
0.073806839,5.1
0.067925581,79.1
0.068040714,13.1
0.065602626,9.6
0.076847687,0.8
0.071257338,7
0.073884126,9.3
0.074240737,19.4
0.079874736,2.7
0.086872685,11
0.048552014,19.3
0.0873911,12.2
0.064091455,40.8
0.063922925,16.2
0.07297974,13.5
0.071700966,6.5
0.072081871,9.4
0.078861561,7.6
0.078168083,9.2
0.064822522,18.4
0.053959604,4.9
0.058882662,23
0.074704702,3.5
0.065060343,14.7
0.06033863,4.8
0.047008925,1.8
0.06026935,42.3
0.060141505,11.4
0.065712317,6.1
0.047779352,6.1
0.066692896,18
0.063111418,37.2
0.063852183,11
0.060352008,16.5
0.078812233,12.9
0.092667161,9
0.096025707,3.4
0.073178091,16.7
0.076072261,12
0.05043786,19.1
0.068322964,14.5
0.064321621,3.9
0.059995423,11.2
0.07721827,16.3
0.064203996,2.3
0.102338732,0.5
0.067843535,14.1
0.073604423,12.7
0.072957015,8.1
0.090769895,21.8
0.070228649,47.9
0.073362814,23.6
0.051566442,10.2
0.057695114,7.7
0.069387864,16.1
0.047710476,7.5
0.054257607,4.8
0.048867979,10.4
0.065306937,35.6
0.06810672,26.4
0.050786762,12.2
0.052119924,4.1
0.048199604,10
0.055401769,12.9
0.060507774,108.2
0.057099447,20.7
0.058567734,28.8
0.077537013,4.4
0.062365915,3.8
0.045332259,20.1
0.034114492,19.4
0.076878257,17.8
0.068442765,31.6
0.046492497,11.9
0.043152444,14.3
0.075254971,14.8
0.068290678,12.2
0.073284154,27.8
0.086391626,14.2
0.06812389,29.7
0.081956932,15.7
0.078699971,16.4
0.073901723,33.4
0.062879132,7.3
0.079793325,14.7
0.048532697,9.7
0.096291831,7.2
0.070543199,6.6
0.085506372,11.7
0.083766626,8.3
0.078071106,13.8
0.045524373,15.4
0.103354566,8
0.075374356,16.9
0.090554539,11.1
0.097004415,11.8
0.070305621,9.5
0.076473636,7.6
0.071233231,13.1
0.071226635,10.5
0.082298375,6.8
0.082863639,8.8
0.079878762,12.6
0.079697886,26.7
0.078671724,23.2
0.086188374,21.8
0.063372756,22.8
0.078669528,2.2
0.073315884,22.7
0.054189051,6.2
0.098686869,24.9
0.076512664,13.8
0.095870952,6
0.090965309,6.4
0.082349235,5.1
0.066927226,12
0.074707891,11.7
0.071932662,13.4
0.064509406,10.4
0.07350385,14.3
0.080496394,18.6
0.065853487,11.8
0.069260063,6.9
0.061008146,15.4
0.099478728,7.7
0.041665342,26.1
0.067248812,17.3
0.078758587,10.2
0.066597291,12.1
0.071904608,6.1
0.083186951,8.3
0.090835348,8.4
0.081319007,14.4
0.09888344,9.2
0.083128554,25.5
0.08838506,2.1
0.085337458,24.7
0.072846572,9.4
0.075324107,11
0.069660257,5.8
0.064530459,13.9
0.057543177,7
0.06420788,7.2
0.067733816,8.4
0.048161442,12.3
0.046128139,6
0.071581743,8.5
0.06888361,10.9
0.04924752,14.8
0.072867389,10.8
0.064225286,19.7
0.074934656,8.7
0.072272255,13.3
0.057089374,8.1
0.079898772,12.1
0.084158509,21.9
0.04846442,10.1
0.092582404,12.5
0.080352866,8.6
0.084680224,12.3
0.07281159,7.7
0.052551479,89.7
0.05228065,77.8
0.054587648,42
0.04725939,55.1
0.069806066,19.6
0.055485518,41.3
0.052282332,58.6
0.055879421,26.9
0.067092212,45.1
0.069767764,26.6
0.065082064,22
0.057852925,55.3
0.058086618,47
0.063873607,30.7
0.064058247,28.2
0.05266318,52.2
0.065949446,41.3
0.062602768,64.3
0.057144762,55.5
0.057324136,46.2
0.048003438,81.4
0.060103668,39.5
0.053036519,83.5
0.052185379,50.5
0.056199927,31.4
0.052403565,54
0.058308631,51.2
0.080015349,32
0.077367379,37.2
0.054170536,51.2
0.065422349,42.1
0.057987149,44.9
0.063096414,28.3
0.061199836,101.5
0.053234742,68
0.053047605,71
0.078628456,9.4
0.08491771,5.5
0.099985213,1.6
0.077408319,22.7
0.081130003,16
0.070942246,21.1
0.067977322,21.5
0.071926905,11.9
0.084807982,6.4
0.081639844,17.9
0.067677143,19.1
0.075470531,13.4
0.072513083,17.6
0.079692031,12.9
0.071555995,21.6
0.073578677,22.4
0.076876005,27.1
0.0647153,30.2
0.059626416,13.9
0.071916302,85
0.080540456,25.9
0.074752975,27.8
0.079279793,34
0.067365813,13.2
0.085313085,21
0.067713204,10.3
0.071708963,7.3
0.080213843,14.8
0.071508733,8.2
0.073337562,29.1
0.072583898,20.4
0.074463514,27.7
0.073169233,27.7
0.062780061,22.9
0.097985855,20.5
0.079592421,17.9
0.065374276,18.8
0.070699119,22.3
0.088468349,8.3
0.073493096,16.9
0.073148471,30.3
0.070693993,13.3
0.079115354,17.9
0.091990075,12.2
0.07309922,22.3
0.07458365,19.9
0.081160289,13
0.074153139,23
0.087036338,17.2
0.086012508,14.2
0.099610236,12.3
0.080005983,21.6
0.069477151,16.4
0.066574225,26.8
0.063551884,30.8
0.056159937,24.9
0.067239554,15.8
0.061364673,21.8
0.076021642,14.6
0.049085574,11.2
0.052104983,5.8
0.072492423,13.9
0.075461626,19.4
0.080869156,17.9
0.090742401,7
0.078862663,16.1
0.09641765,7.4
0.068820256,17.8
0.075690664,15.9
0.046829034,10.3
0.068822589,10.8
0.043238069,7.9
0.072999076,5.7
0.078408478,14.6
0.065416007,15.6
0.065248751,13.5
0.052415838,11.5
0.07000368,7.9
0.062428167,15.2
0.072462658,7.8
0.06687669,3.3
0.071984031,6.1
0.079554529,13.3
0.068529459,12.1
0.070101193,7.5
0.067112051,23.4
0.079512012,7.8
0.095265142,7.2
0.072261957,4.1
0.068965015,14.7
0.064982517,12.8
0.078775992,11.2
0.07586224,13.6
0.068469443,10.3
0.086711937,15.6
0.097066059,13.3
0.085513873,57.3
0.086743049,6.8
0.057106574,10.7
0.06588483,29
0.079397167,18.1
0.058155377,7
0.073530228,9.8
0.080012498,16.7
0.081035507,26
0.076590518,26.5
0.064810852,16.2
0.070266182,12.9
0.064519956,8.4
0.086038615,17.4
0.073207178,13
0.056968349,8
0.072701461,12.4
0.060964907,14.9
0.063027502,7.6
0.073240051,12.8
0.079609899,19.7
0.068083338,17
0.068672794,9
0.072777471,4
0.067210014,36.8
0.065125087,25.4
0.072371585,12.8
0.075417809,23.2
0.074302269,12.1
0.07275909,20.5
0.057170863,22.9
0.071074205,12.1
0.063986481,14.1
0.096439781,3.7
0.082221226,5.3
0.092506649,15.1
0.092505904,8.4
0.085669263,11.6
0.082160581,8.5
0.09343069,9.6
0.090863911,7.1
0.095295967,7.4
0.08683151,17.8
0.093714908,6.7
0.093979139,10.9
0.091675665,9.7
0.062941517,21.3
0.05722299,9.4
0.085457301,6.2
0.07840198,4.8
0.069574079,11.2
0.074289616,6.5
0.056386274,5.2
0.086189754,3.2
0.090702605,5.5
0.053769047,7.1
0.064270209,2.8
0.082978585,6.4
0.073650048,11
0.093164502,10.4
0.082220254,9.3
0.079675106,10.7
0.10157755,4.9
0.086943962,8.2
0.094783185,7.8
0.096382641,11.8
0.101437757,12
0.101226858,8.2
0.068715059,17.2
0.073191443,5.7
0.086011338,11.5
0.094785549,3.1
0.094478851,1.7
0.056468865,7.2
0.074161946,5.3
0.081491084,10.4
0.057374901,8.6
0.062260138,8.1
0.052272273,5.4
0.078706756,4.1
0.069541401,11.9
0.058041272,6.2
0.081128891,13
0.067541924,5.1
0.082568019,4.6
0.066182583,6.8
0.072504508,15.6
0.074286862,6.9
0.063653955,4.9
0.064026877,6.3
0.05740672,3.7
0.068810325,6.9
0.064790191,6.7
0.089364608,2.8
0.086956192,6.7
0.066888534,14.1
0.07935249,9.1
0.103111066,6.8
0.083841827,9
0.099202212,9.4
0.10207384,6.4
0.101205304,8.2
0.08821769,18.2
0.081859791,17.8
0.082191037,28.4
0.091756165,7.3
0.075132586,20.8
0.073042317,12.8
0.072934434,10.5
0.078789306,34.4
0.087159867,6.4
0.068639752,16.9
0.07767484,54
0.079591637,9.1
0.076540488,7
0.064433823,6.6
0.087234416,3.4
0.07684455,53.3
0.068241197,16
0.082333646,8.5
0.06235016,15.8
0.079830381,20.2
0.091947855,7.1
0.060826032,5.7
0.072481247,10.3
0.072417144,8.5
0.082465487,12.8
0.081200934,5.1
0.074273093,6
0.073977719,6.4
0.074948565,9.3
0.069104248,21.5
0.073169421,13
0.058120848,26.8
0.068999959,9.7
0.061321344,6.4
0.06123062,5.4
0.072961232,1
0.067536766,3.3
0.068487181,10.1
0.061895282,3.9
0.067401835,10.9
0.075582772,9.7
0.071519788,17
0.07783596,6.2
0.076345629,12.8
0.061815945,7.3
0.055280621,8.9
0.060299969,6.2
0.065882767,11.8
0.064352032,8
0.070067849,2.5
0.064762802,8.1
0.068731426,0.7
0.065271033,2.9
0.067424335,11.9
0.042667902,2.8
0.064056449,8.1
0.067112156,17.6
0.064713695,23.2
0.062652446,39.7
0.058319649,61.9
0.092684873,12.4
0.054931185,76.4
0.05462021,40.4
0.066767531,37.8
0.062047836,32.3
0.057521164,45.3
0.031495227,104
0.030563301,111.6
0.048562406,63.4
0.049180903,46.4
0.064347081,30.3
0.104467676,1.4
0.050978564,37.7
0.036786048,120
0.065417478,31.9
0.076246468,11.9
0.054995381,72.1
0.059721497,34.4
0.068503688,14
0.044829747,77.5
0.082060189,10.5
0.043345686,80.3
0.045859663,69.2
0.066411614,25.1
0.040836291,83.9
0.056611543,33.3
0.075294573,15.1
0.088168085,14.1
0.099146112,4.5
0.079768461,7.4
0.092025844,13
0.073929702,5.8
0.076060292,4
0.068278423,5.7
0.075357466,9.2
0.068804487,3.8
0.079433691,14.2
0.073771201,0.1
0.068335693,6.2
0.065233776,20.7
0.07890636,33.3
0.079441323,9.8
0.071342499,3.8
0.059857511,6.4
0.087103948,12
0.075153635,4
0.080623406,15
0.066441444,6.3
0.074554163,2.8
0.089061377,10.2
0.085762714,8.7
0.097492497,8
0.071166722,13.6
0.070934949,7.9
0.086968898,7.4
0.055768802,5.5
0.054440923,12.7
0.07212431,14.5
0.057672677,6.4
0.071281478,4.5
0.072086309,0.2
0.058117783,4.7
0.058941503,8.3
0.046052864,5.8
0.077152758,16
0.063281816,18.2
0.071683089,6
0.077477543,5.9
0.082221565,6.5
0.08002559,9.8
0.073030138,11.4
0.065487713,20
0.058061049,12.9
0.060772631,4.3
0.066708746,24.8
0.068413269,40
0.047833822,10.6
0.058123497,9
0.052901604,14.2
0.054659497,24.3
0.067367604,27.2
0.072329509,9.4
0.068121426,11.5
0.066309529,15.7
0.057366529,10.4
0.065303983,11.3
0.066882535,23.7
0.056809354,6
0.066860268,15.8
0.062404236,15.5
0.067916534,9.8
0.081119444,15.5
0.063311973,12.5
0.066999915,8.2
0.054441355,3.2
0.067941029,7
0.064689822,6.1
0.057293682,6.6
0.067805093,6.7
0.064964602,5.9
0.061705659,20.8
0.075152445,6.7
0.07029894,8.9
0.071475101,7.2
0.0606013,35.3
0.069564505,10.8
0.05296962,25.4
0.071742977,13.6
0.071591889,5.8
0.09106503,9
0.062830248,5.9
0.06628396,3.5
0.073159002,8.2
0.067753562,13
0.069198542,29.7
0.065000494,5.9
0.063287464,19.8
0.097071937,5.2
0.067153177,12.3
0.072285029,9.6
0.059064412,16.4
0.066278221,37.9
0.065373226,5.4
0.069990203,10.8
0.073505577,11.7
0.072056818,13.6
0.072983403,18.2
0.077986071,6.5
0.074074925,3.7
0.070723578,8.6
0.085559161,10.4
0.072566817,7.2
0.087065734,16.6
0.087623559,9.3
0.082778823,12.8
0.073831207,9.3
0.085263665,5.5
0.084183374,17.5
0.080833667,12
0.067246425,11.4
0.075744793,17.4
0.077084193,16.9
0.075500159,12.3
0.075740201,12.7
0.071243206,22.6
0.060127909,16.8
0.073393647,7.6
0.057441941,6.3
0.054052332,11.7
0.058842831,14.1
0.056214544,12.7
0.080144419,40.1
0.066092147,42.7
0.053554735,6.8
0.057587201,6.7
0.079058626,6.9
0.074362078,4.7
0.070795016,3.3
0.074646912,5.4
0.073950885,3.4
0.076674941,17.8
0.074548122,10
0.064339756,3.9
0.078331768,8.2
0.063748013,7.7
0.08180087,5.9
0.074928666,3.1
0.055451627,10.2
0.069305489,11.9
0.079278069,15.8
0.083702085,8.4
0.06182958,7.3
0.061731511,4.1
0.07746273,16.3
0.080820723,10
0.07236973,20.1
0.061515569,42.2
0.083357665,46.9
0.075302802,34.7
0.069384199,131.2
0.077586663,61.4
0.07939496,40.1
0.071485991,76.1
0.071507947,98.5
0.065682496,115.4
0.073789335,30.8
0.087162916,3.8
0.081653531,103.6
0.079033663,44.3
0.092424008,25.4
0.089390041,44.6
0.088183232,14.2
0.080145533,26.2
0.096191628,7.6
0.081401206,11.7
0.073009075,63.8
0.07911935,89.4
0.082038839,56.5
0.079827748,27
0.090231119,17
0.056615474,99.8
0.083306938,36.5
0.062996356,51.3
0.087101785,10.7
0.057733183,161.5
0.080419716,17.4
0.091149662,9.1
0.086372769,4.5
0.060980678,85
0.070269121,37.9
0.084077217,22.7
0.072541721,30.3
0.058498273,6.4
0.061321184,24.7
0.064627691,3.7
0.053467045,8.9
0.058019391,6.5
0.060575059,9.8
0.05579209,6.2
0.061566881,2.5
0.058686586,15.9
0.068281443,3.4
0.060533252,12.9
0.06880283,21.1
0.05046725,13.2
0.053898625,20.2
0.061368558,21.7
0.064611132,14.7
0.063183433,20.5
0.064689546,20.2
0.068376337,15.3
0.063415148,5.6
0.066398533,13.7
0.064201077,19.3
0.055203203,13.1
0.060358135,6.7
0.073042725,34.8
0.07188309,6.2
0.050676688,2.2
0.059714797,11.1
0.057556781,18.8
0.059256843,12.8
0.071350839,11.2
0.065723085,4.9
0.052537658,13
0.060735253,17.9
0.063648251,14.1
0.065255917,27.9
0.045463544,43.2
0.065366563,40.5
0.061779425,23.5
0.045063183,16.1
0.059063658,66.5
0.043273106,21.1
0.056873792,18
0.062697468,6
0.056502899,10.4
0.064660276,3.7
0.052544254,10.1
0.065591641,6.5
0.065312885,6.9
0.065454164,5.3
0.073256318,7
0.071614735,2.6
0.072630164,3.2
0.073559789,3.9
0.071293943,4.2
0.068682116,2.9
0.069714795,5.7
0.070721702,4.5
0.06490039,4.9
0.067227664,4.7
0.066044224,20.8
0.072063155,3.8
0.063731677,4.3
0.063967841,3.5
0.081528948,8.4
0.072327624,5.5
0.070684202,12.9
0.075859799,30.6
0.070805891,4.3
0.063052987,10
0.0686212,4.5
0.071124802,4.1
0.074933314,8.6
0.072978581,2.1
0.074482332,6.3
0.063957227,8.5
0.070583776,6.5
0.066562378,5.5
0.077251299,9.3
0.071112522,8.9
0.071120467,11.4
0.077536332,8.1
0.066059668,10.3
0.074089444,8.9
0.049428918,6.5
0.060186751,6.2
0.07247566,7.5
0.059093709,6.2
0.059352637,4
0.059049598,6.9
0.062992789,26.6
0.07448954,8.6
0.071666377,39.2
0.070112096,7.8
0.071492408,8.9
0.081111974,14.1
0.095547421,12.4
0.076651485,13.2
0.093945779,1.2
0.074476859,13.2
0.090960337,14.4
0.093863226,11.7
0.070828577,12.9
0.073457643,10.5
0.064690298,2.5
0.086179439,12.4
0.071203507,6.2
0.072691298,9.2
0.090479455,3.9
0.069304901,6.4
0.091377036,18.1
0.076236298,7.3
0.065760934,11.5
0.079230194,5.5
0.071244559,13.9
0.065659268,5.1
0.072957495,2.6
0.085117297,11.9
0.069208248,4.7
0.070688767,4.3
0.067666279,6.5
0.065259045,6.6
0.070798603,4.4
0.067970561,4.3
0.075622545,4.3
0.069438247,7.2
0.077088299,3.7
0.066788085,4.7
0.070612408,3.3
0.070238558,4.4
0.068124268,4.5
0.071718535,3.5
0.079433344,5.1
0.075856444,4.9
0.069891081,3.8
0.075729792,1.9
