HX,HY,oc
0.913638096,0.406528509,17.5
0.885746199,0.464169873,9.8
0.900687941,0.434466607,15
0.903283212,0.429044797,9.3
0.908302064,0.418314906,12.5
0.877446164,0.479675129,13.7
0.897118943,0.441789093,20.1
0.913204984,0.407500499,16.4
0.89572114,0.444616282,9.7
0.90627162,0.422695814,13.7
0.903329838,0.428946621,16.4
0.905974758,0.423331712,13.1
0.892539866,0.4509685,14.2
0.906968179,0.421199147,14.2
0.900023639,0.435841083,18.9
0.910629218,0.413224428,19.5
0.898341365,0.439298067,14.3
0.909918293,0.414787537,21.8
0.913641217,0.406521497,11.2
0.882345134,0.470602874,7.2
0.909205166,0.416348372,18.7
0.939254093,0.343222593,12
0.907403504,0.420260493,33.3
0.919250755,0.393672514,48
0.901924327,0.431894094,34.3
0.91848479,0.395456307,17.6
0.892095933,0.451846042,18.4
0.916349068,0.400380302,23.4
0.912370546,0.409365346,32.1
0.900150281,0.435579466,20.9
0.912110694,0.409943999,28.4
0.876194056,0.48195848,14.6
0.903993327,0.427546564,12
0.858533638,0.512757244,17.2
0.90638877,0.422444551,16.1
0.906098487,0.423066817,15.8
0.836108521,0.548564073,12.2
0.882456317,0.470394354,24
0.874350185,0.485295533,19.2
0.89894715,0.438057098,17.3
0.907883395,0.419222782,15.7
0.898629134,0.438709106,7.2
0.881046032,0.473030538,14.5
0.875234514,0.483698818,9.2
0.918222225,0.396065582,25.7
0.885902235,0.463871997,5.8
0.933415176,0.358798146,59.2
0.902164607,0.431391958,10
0.876596605,0.481225926,10.1
0.93269301,0.360671248,29
0.897715846,0.440574919,5.1
0.898519716,0.438933162,15.7
0.898878642,0.438197658,29.9
0.876095187,0.482138178,8.4
0.880518963,0.474010924,6.1
0.906723763,0.421725049,28.8
0.914720043,0.404088162,26.8
0.892513618,0.451020445,9.8
0.868054413,0.496469068,9.8
0.908432527,0.41803151,34.8
0.900715952,0.434408534,18.8
0.950935879,0.309388032,54.8
0.925596227,0.378512384,34.4
0.900846,0.434138786,4.4
0.871760676,0.489931959,1.2
0.881406736,0.472358091,14.7
0.89162951,0.452765741,14.2
0.840141127,0.542367851,5.6
0.881840442,0.471547913,4.3
0.892275581,0.451491182,13.6
0.909760148,0.415134283,7.2
0.918265359,0.395965567,25.2
0.895160611,0.445743738,4
0.914093208,0.40550414,7.4
0.888088668,0.459672185,13.2
0.892245356,0.45155091,24.5
0.913603357,0.406606575,12.9
0.907890586,0.419207209,11.3
0.904735414,0.425973978,8.3
0.902267658,0.431176384,7
0.910355933,0.413826142,14.9
0.888572451,0.458736306,4.5
0.912310338,0.409499509,13.2
0.869416133,0.494080549,9.8
0.915553131,0.402197048,25.6
0.898354584,0.439271033,5.7
0.904218397,0.427070358,6.3
0.894701914,0.446663727,6.1
0.879228533,0.476400237,32.7
0.87236543,0.48885433,29.1
0.894778877,0.446509531,10.6
0.914435762,0.404731068,13.4
0.878057872,0.478554463,36.5
0.916383659,0.400301123,15.2
0.91716869,0.398499177,44.5
0.904834453,0.425763565,6.3
0.92891605,0.370290389,36
0.888166745,0.459521308,9.9
0.925536733,0.378657836,13.6
0.913737528,0.406304971,10.9
0.925632751,0.378423057,18.2
0.914039393,0.405625429,21.7
0.912071921,0.410030257,15.4
0.910476135,0.413561614,14.3
0.899760636,0.436383773,13.1
0.86546324,0.500972435,7.3
0.865199992,0.501426938,9.5
0.889004619,0.457898229,9.7
0.921380977,0.388660642,6.1
0.90296213,0.429720133,17.8
0.89077323,0.454448075,17.3
0.924599734,0.380940063,17.3
0.870830171,0.491583984,14.1
0.905102003,0.425194501,8.6
0.890743113,0.454507102,14.1
0.899453082,0.437017338,25.4
0.882578505,0.470165059,11.5
0.90468625,0.426078384,17.4
0.919055806,0.394127424,14
0.885327179,0.464968585,15.9
0.918791738,0.394742629,24.3
0.921982716,0.38723103,11.3
0.900335382,0.435196736,18.5
0.919410007,0.393300444,13.4
0.916795958,0.399355946,13.9
0.913813718,0.406133585,18.7
0.890942514,0.454116105,46.3
0.901427722,0.432929627,5.4
0.893484547,0.449093936,5.3
0.887687297,0.460446807,6
0.894281554,0.447504752,6
0.913917438,0.405900132,8.4
0.910121139,0.414342265,12.7
0.891661329,0.452703076,16
0.909859604,0.414916259,13.8
0.904763431,0.425914468,7.8
0.903444247,0.428705601,6.3
0.914962067,0.403539856,18.7
0.920139324,0.391591144,11.7
0.895297172,0.445469385,7.8
0.928378219,0.371636761,5.7
0.925647115,0.37838792,13.5
0.903694456,0.42817792,23.4
0.933312086,0.35906622,17.7
0.923103626,0.384551291,32.7
0.926978778,0.375113777,14.4
0.893910606,0.448245277,7.4
0.904655237,0.426144227,39.8
0.910630456,0.413221698,7.6
0.911700226,0.410856055,8.9
0.89120295,0.453604786,17.5
0.915606576,0.402075364,24.5
0.914761685,0.403993886,8.1
0.88713226,0.461515279,17.8
0.875910781,0.482473113,18.8
0.916857076,0.39921561,19.8
0.900268747,0.435334566,19
0.921380658,0.3886614,10
0.889581061,0.456777337,12.8
0.911789211,0.410658538,23.2
0.913541833,0.406744784,21.1
0.912760957,0.408494106,17.5
0.927886839,0.372861923,31.2
0.919020272,0.394210273,12.8
0.919781857,0.39243004,13.1
0.910550528,0.413397794,15.6
0.914169107,0.405333003,8.3
0.912005841,0.410177212,22.7
0.917668774,0.397346223,11.8
0.895473071,0.445115692,12.4
0.890149673,0.455668256,3.7
0.916999506,0.398888338,10.9
0.896113816,0.443824321,6.7
0.922892117,0.38505862,19.1
0.883442756,0.46853911,12.6
0.906675134,0.421829589,13
0.912143436,0.40987114,3.8
0.882982946,0.469405066,16.2
0.896213126,0.443623751,14.6
0.913188127,0.407538273,22.8
0.909256958,0.416235252,42.1
0.885650855,0.464351766,16.2
0.908551506,0.417772857,54.8
0.897150442,0.441725122,9.5
0.899968905,0.435954091,18.6
0.909280014,0.416184883,20.4
0.918059165,0.396443399,36.5
0.913587999,0.406641081,20.9
0.923798889,0.382878065,38.7
0.86387133,0.503712542,15
0.894306775,0.447454346,18.2
0.889703592,0.456538628,21.1
0.893547363,0.448968942,12.1
0.860558696,0.509351285,12.2
0.918489519,0.395445324,33.5
0.852463149,0.522787318,15.1
0.90034952,0.435167487,14.4
0.894490181,0.447087593,16.2
0.905321127,0.424727744,24.2
0.946842913,0.321696283,138.4
0.901329296,0.433134506,17.8
0.907198039,0.420703837,21.1
0.906493248,0.422220312,11.8
0.871566252,0.490277746,24.3
0.889692999,0.45655927,10.2
0.900883128,0.434061735,20.7
0.897606346,0.440797967,17
0.909613502,0.415455506,33.5
0.90621963,0.422807264,11.1
0.887499753,0.460808191,10.1
0.924855595,0.380318456,22.9
0.904069056,0.427386408,27.9
0.918537977,0.395332752,32.1
0.914690148,0.404155827,24.6
0.860319343,0.509755459,3.4
0.914609809,0.404337603,9.2
0.922709266,0.385496576,14.4
0.904070569,0.427383207,22.4
0.887199788,0.461385453,14.4
0.876213402,0.481923307,15.6
0.896012176,0.444029481,16.9
0.904134497,0.427247951,16.7
0.876136367,0.482063343,11.2
0.888818564,0.458259273,8.9
0.896467545,0.443109401,15.1
0.885437852,0.464757798,30.6
0.887699357,0.460423557,21.3
0.909180788,0.416401602,15.4
0.879489521,0.475918251,27.7
0.904288435,0.426922038,25.6
0.909836649,0.414966592,5.2
0.835946155,0.548811467,12.7
0.885518375,0.464604357,12.9
0.911487521,0.411327727,14.9
0.90381511,0.427923178,11.2
0.89538392,0.445294998,9.5
0.887162126,0.461457865,13.4
0.896678948,0.442681448,13
0.913350599,0.40717402,21.7
0.905509081,0.424326883,19.4
0.91304617,0.407856213,21
0.902076072,0.431577062,54.3
0.879649197,0.475623055,19.7
0.870451881,0.492253515,24.4
0.858072005,0.513529389,13.5
0.846254109,0.532779489,14.9
0.892859052,0.450336222,3
0.878246478,0.478208244,10.9
0.896455635,0.443133495,13
0.875693799,0.482866824,6.8
0.921355727,0.388720496,22.9
0.859372288,0.511350438,37.7
0.912489291,0.409100592,31.1
0.919265313,0.393638519,40.2
0.918082008,0.396390498,17.3
0.868909355,0.494971245,16
0.904277064,0.426946122,50.3
0.902301866,0.431104792,4.2
0.902849533,0.42995665,27.5
0.920259459,0.391308738,20
0.917578872,0.397553786,35.2
0.906166367,0.422921405,19.3
0.914649563,0.404247667,38.4
0.922929386,0.384969283,66.7
0.953960921,0.299930928,62.2
0.901728205,0.432303416,30.7
0.849599033,0.527429126,13.8
0.911215009,0.411931072,16
0.883014447,0.469345806,14
0.89619549,0.443659379,19.5
0.894190152,0.447687359,5.8
0.854216331,0.519917744,1.1
0.92449749,0.381188132,37.4
0.957048158,0.289928998,27
0.903284008,0.429043121,9.4
0.936513909,0.350630429,53.2
0.904630196,0.426197382,37.4
0.929293903,0.369341092,46.3
0.882727045,0.469886118,8.2
0.91597116,0.401244107,35.4
0.892818968,0.450415687,10.6
0.881086293,0.472955542,7.4
0.936359867,0.351041593,46.3
0.931718849,0.363180376,25.5
0.904905423,0.425612706,20.3
0.899334146,0.437262043,15.4
0.93259242,0.360931264,54.2
0.915976289,0.4012324,15.6
0.922825779,0.385217576,30.8
0.90560042,0.424131913,16.4
0.918630859,0.395116875,26.8
0.899436677,0.437051101,26
0.934216498,0.356706512,24.9
0.89364485,0.448774869,20.1
0.919214983,0.393756035,34.3
0.883795239,0.467873888,15.4
0.883297157,0.468813537,18.8
0.92141883,0.388570895,63
0.917567005,0.397581176,38.6
0.905425648,0.424504883,15.4
0.883517913,0.468397371,9.9
0.900374228,0.435116364,16.7
0.931633153,0.363400149,65.5
0.912090553,0.409988809,21.5
0.910308265,0.413930988,12.3
0.911287894,0.411769807,31.2
0.882011998,0.471226947,6.3
0.909140356,0.416489872,17.6
0.929132841,0.36974608,55.7
0.934972082,0.354721308,58.9
0.938555691,0.345127825,55.6
0.905293273,0.424787111,8.8
0.909832084,0.414976601,17.8
0.891075058,0.45385597,10.8
0.896132494,0.443786608,22.3
0.919790588,0.392409576,11.8
0.88192498,0.471389785,13.5
0.896824048,0.442387417,11.3
0.858379883,0.513014597,3.1
0.873708008,0.486450734,5.9
0.902954473,0.42973622,24.3
0.890559658,0.454866459,10
0.881812975,0.471599276,11.1
0.921298747,0.388855524,5.7
0.974944897,0.222446505,10.8
0.950321526,0.311269976,11.7
0.878609547,0.477540851,7.1
0.903343701,0.428917424,10.6
0.863436582,0.504457401,11.8
0.917082807,0.398696784,21.9
0.971999754,0.234981869,11.7
0.927153247,0.374682341,6.7
0.864327001,0.50293025,17.1
0.908795138,0.417242612,23.3
0.894354191,0.447359566,4.3
0.925549149,0.378627485,7.2
0.929384209,0.369113792,26.5
0.893415253,0.449231773,4
0.870019441,0.493017415,8.7
0.863176039,0.504903086,2.8
0.895964144,0.444126392,16.3
0.914065831,0.405565846,5.1
0.916205102,0.400709634,13.8
0.865326841,0.501208,14.5
0.974895057,0.222664832,8.9
0.938921324,0.344131876,12.3
0.904041994,0.42744365,17.8
0.971667936,0.236350212,6.4
0.914741988,0.404038483,36.3
0.977159508,0.212507167,11.2
0.838082748,0.545543131,9
0.950944107,0.30936274,20.6
0.905250852,0.424877506,11.5
0.89945866,0.437005858,11.2
0.842176218,0.539202391,7.4
0.887304203,0.461184616,6.9
0.813355306,0.581767261,0.7
0.845080694,0.534638776,12.4
0.766873786,0.641797941,5.3
0.916921265,0.399068157,6.7
0.870239514,0.492628855,7.4
0.854985295,0.518652239,4.6
0.891191153,0.453627962,19.9
0.846138487,0.532963096,5.2
0.889769144,0.456410856,5
0.974312839,0.225198783,8.4
0.904785067,0.425868505,8.7
0.75449271,0.656308426,3.5
0.852030582,0.523492012,5.8
0.887012635,0.461745151,13
0.909235736,0.416281606,10.1
0.754444044,0.656364369,0.9
0.888351661,0.459163725,9.9
0.937886273,0.346942847,40.1
0.949175656,0.314746841,21.2
0.862807018,0.505533431,12.1
0.838957422,0.544197064,11.3
0.897399775,0.441218363,13.3
0.839238655,0.543763257,12.7
0.898716223,0.438530673,7.7
0.856879716,0.515516394,5.9
0.869839405,0.493334986,8.2
0.850168892,0.526510072,6.1
0.881457114,0.472264074,10.3
0.947251225,0.320491992,18.1
0.92103276,0.389485115,21
0.93366535,0.358146639,13.2
0.928797265,0.370588235,42
0.87739941,0.479760645,3.3
0.926991809,0.375081573,29.6
0.907391692,0.420285994,11.4
0.906519607,0.422163716,5.8
0.895957047,0.444140709,23.8
0.892671272,0.450708332,14.1
0.897850849,0.440299731,23
0.896463956,0.443116662,22.3
0.907508936,0.420032773,54
0.893253758,0.449552805,16.4
0.874328841,0.485333986,19
0.873473427,0.486871824,24.4
0.887508631,0.460791092,14.4
0.885712898,0.464233414,12.8
0.891143442,0.453721683,13
0.894708094,0.446651349,16
0.884258729,0.466997324,22.4
0.904237099,0.427030759,14.6
0.888281506,0.45929943,12.8
0.881836722,0.47155487,9.7
0.92138947,0.388640507,24.3
0.910509353,0.413488474,10.9
0.929387585,0.369105293,28.1
0.8800215,0.474933847,16.1
0.901550828,0.432673208,16.1
0.880632359,0.47380022,16.3
0.915119482,0.403182756,25
0.929269899,0.369401482,17.8
0.887381449,0.461035968,15.3
0.926458393,0.376397192,27.4
0.958554907,0.284907862,16
0.903760582,0.428038329,31
0.897026747,0.441976261,14
0.89838601,0.439206758,9.5
0.913421967,0.407013894,18
0.901272766,0.433252123,51.5
0.888744185,0.458403506,35.7
0.897874292,0.440251924,9.7
0.91624907,0.400609088,18.2
0.901331072,0.433130811,20.3
0.895364331,0.445334386,35.8
0.885084883,0.465429639,15.2
0.877877493,0.478885276,13.2
0.888458915,0.45895616,17.9
0.933209075,0.35933386,10.5
0.899650557,0.436610668,20.8
0.892538069,0.450972057,13.2
0.905498282,0.424349927,37.2
0.942311244,0.334737987,201.1
0.902469334,0.430754107,25.9
0.892410662,0.451224123,36.7
0.919930152,0.392082281,215.7
0.960486528,0.27832648,49.5
0.901394692,0.432998394,18
0.888491224,0.45889361,57.9
0.914534154,0.40450869,48.1
0.924082271,0.382193611,57.7
0.90347785,0.428634779,22.5
0.858952027,0.512056067,26.5
0.902338595,0.43102791,37.9
0.896044178,0.443964898,33.8
0.933350594,0.358966111,141.2
0.885998383,0.463688328,24.5
0.967301394,0.253629679,15.6
0.877524232,0.479532296,31.1
0.919402207,0.393318676,33.7
0.932419909,0.361376693,81.1
0.884810843,0.465950397,18.5
0.875456158,0.483297543,13.7
0.9101721,0.414230308,55.3
0.92569619,0.378267847,15.4
0.913319151,0.407244557,38.3
0.89916396,0.437611897,19.9
0.901039243,0.433737574,18.8
0.888049304,0.459748228,15.9
0.829723464,0.558174679,17.2
0.885989637,0.463705039,9.5
0.877447685,0.479672346,9.7
0.898523849,0.4389247,29.4
0.89045508,0.455071148,12.5
0.923440722,0.383741101,19.1
0.879655925,0.475610611,13.6
0.878847154,0.477103428,12.4
0.929531223,0.368743415,22.6
0.896229336,0.443591002,22.6
0.920454732,0.390849186,20
0.913770171,0.406231554,25.3
0.890755382,0.454483057,48.7
0.924737596,0.380605278,64.6
0.871134453,0.491044565,16.7
0.886482267,0.462762564,13.3
0.888845414,0.458207191,31.5
0.909554935,0.415583711,70
0.891869284,0.452293247,35.2
0.900048024,0.435790722,20.5
0.900006068,0.435877364,35.6
0.87722235,0.480084313,20
0.863647925,0.504095489,12.4
0.851850154,0.523785563,11.6
0.901947512,0.431845673,21.7
0.89761611,0.440778084,20.4
0.842124187,0.539283649,14.1
0.884596979,0.466356284,12.2
0.920964804,0.389645775,28.2
0.867037835,0.498242303,23.8
0.905940037,0.423406011,20.8
0.917305767,0.398183538,9.2
0.867344279,0.497708651,36.7
0.864532431,0.502577035,22.2
0.863510781,0.504330379,19
0.895087141,0.445891253,15.3
0.878985327,0.476848818,18.9
0.885282704,0.46505326,37.6
0.879733009,0.475468015,10.9
0.895371625,0.445319719,26.2
0.914861805,0.403767109,61.8
0.887436878,0.460929265,20.2
0.886176744,0.463347363,19.5
0.86336409,0.504581459,24.9
0.902511016,0.43066677,13.7
0.888177142,0.459501212,20.1
0.870223094,0.49265786,18.5
0.924146366,0.382038604,20.1
0.885787099,0.464091818,23.2
0.861139099,0.508369405,20.3
0.878878861,0.477045016,20.9
0.892649504,0.450751443,16.1
0.885028056,0.465537689,15.3
0.907404242,0.420258899,41
0.876865825,0.480735192,16.5
0.872502818,0.488609079,28.3
0.894497226,0.447073497,14
0.88399233,0.467501402,13
0.888855123,0.458188356,28.5
0.88287673,0.469604813,19.6
0.868768645,0.495218175,20.4
0.874905032,0.484294523,18.5
0.885466357,0.464703487,16.9
0.905605553,0.424120954,15.8
0.897434654,0.441147416,38.5
0.926305031,0.376774455,41.6
0.870030388,0.492998098,16.9
0.912581779,0.408894237,68.8
0.883837002,0.467794991,18.4
0.914866892,0.403755581,109.8
0.869316422,0.494255965,19.1
0.863119463,0.504999795,21.4
0.866643486,0.498927919,16.1
0.893609397,0.448845458,49.2
0.889738626,0.456470346,29.3
0.863074531,0.505076582,20.9
0.877004019,0.480483039,8.6
0.886426946,0.462868523,56.7
0.866046871,0.499962816,13.3
0.887302303,0.461188273,16
0.899827172,0.436246559,17.7
0.905579251,0.42417711,22.7
0.899949342,0.435994476,44.6
0.923370168,0.383910839,73.9
0.883890409,0.467694072,27.3
0.903098268,0.42943395,50.3
0.871095028,0.4911145,23.7
0.878436173,0.477859697,18.5
0.890462059,0.455057492,41.8
0.880944689,0.473219247,25.4
0.903851133,0.427847086,12.8
0.888419303,0.459032833,23
0.913285892,0.407319138,35.6
0.911441992,0.411428604,12
0.895406377,0.445249841,10.6
0.917191533,0.398446598,18.9
0.94122024,0.337793517,10.4
0.903266236,0.429080537,43.5
0.884339882,0.466843628,42.5
0.89784832,0.440304887,18.1
0.901998543,0.431739075,12.7
0.889944339,0.456069154,16.1
0.914519856,0.404541015,13.1
0.888808726,0.458278353,20
0.874702841,0.484659613,22.7
0.88890786,0.458086035,21.2
0.863373381,0.50456556,16
0.900487268,0.434882375,34.7
0.866975468,0.498350819,15.6
0.873730101,0.486411051,13.3
0.916146641,0.400843276,20.8
0.905298424,0.424776132,27.3
0.938383686,0.345595222,68.2
0.881920353,0.471398441,18.5
0.912814788,0.408373803,30.1
0.889481769,0.456970658,16.8
0.884743479,0.466078294,16.8
0.924979705,0.380016507,37.2
0.897858135,0.440284874,24.3
0.874594207,0.484855622,13.3
0.874510208,0.48500711,17.1
0.913729648,0.406322692,69.4
0.88070555,0.473664158,12.3
0.876975279,0.480535493,16.6
0.892912278,0.450230678,18
0.894163829,0.447739933,15.4
0.868032372,0.496507604,11
0.888825594,0.458245636,13.6
0.907589252,0.419859203,31.5
0.900553042,0.434746155,11.1
0.879191857,0.476467919,39
0.89158242,0.452858464,24.8
0.89332308,0.449415035,17.7
0.882663895,0.470004733,24.5
0.875805468,0.482664254,13.7
0.905247551,0.424884538,24.1
0.898304725,0.439372986,15.5
0.899162155,0.437615607,12.9
0.899801911,0.436298661,26.9
0.898747359,0.438466856,17.2
0.89732374,0.441372977,21.8
0.887246404,0.461295803,12.3
0.875103641,0.483935552,14.7
0.895987893,0.44407848,54.5
0.889540984,0.456855379,9.5
0.913759608,0.406255312,26.4
0.921787528,0.387695438,46
0.913089007,0.407760304,22.7
0.901523224,0.432730721,25.2
0.891474111,0.453071638,15.8
0.896219845,0.443610177,22.2
0.887913186,0.460011059,12.4
0.879892609,0.475172597,8.6
0.897482567,0.441049931,16.6
0.912302312,0.40951739,25.7
0.905741294,0.423830991,27.6
0.893997832,0.448071286,18.1
0.893673069,0.44871867,23.7
0.900310732,0.435247728,27.7
0.904297035,0.426903822,33.3
0.904708687,0.426030739,25.1
0.880076381,0.474832142,15.2
0.909586125,0.41551544,16.5
0.919565726,0.392936223,18.9
0.920585305,0.390541541,65.6
0.893524987,0.449013471,17.3
0.885114811,0.465372722,11
0.918480787,0.395465604,20
0.893776707,0.448512205,16.8
0.912482168,0.409116479,12.6
0.894785469,0.446496321,14
0.917320941,0.39814858,20.2
0.916832551,0.399271929,18.4
0.916700265,0.399575555,31.4
0.92046023,0.390836237,11.3
0.912261814,0.409607595,15.3
0.879698392,0.475532059,4.3
0.876283436,0.481795952,25
0.88712602,0.461527273,11.9
0.897872146,0.4402563,16.6
0.906349982,0.422527763,28.6
0.909430553,0.415855827,26.7
0.905808401,0.42368755,34.8
0.87811333,0.478452693,10.1
0.919484552,0.393126137,11
0.899213212,0.437510686,12.1
0.92482096,0.380402671,19.2
0.897889573,0.440220758,20.7
0.891490843,0.453038715,12.1
0.894199978,0.447667734,10.5
0.895689268,0.444680486,12.6
0.898293569,0.439395793,12.5
0.917054379,0.398762168,43.2
0.936935261,0.349502956,121.3
0.902875426,0.429902273,17.9
0.902905845,0.429838381,28.7
0.917799145,0.397044996,25.8
0.903715995,0.428132456,17.1
0.880576702,0.473903653,18.4
0.887669476,0.460481164,23.1
0.892489464,0.451068239,22.3
0.892424859,0.451196045,13.2
0.90385522,0.427838453,29.9
0.894317545,0.44743282,12.6
0.881812315,0.471600509,10.4
0.881547371,0.472095576,11.7
0.875965223,0.482374261,21.4
0.896397957,0.443250158,21.8
0.909378134,0.415970443,11.3
0.888608057,0.458667332,14.8
0.889991687,0.455976751,13.6
0.888510285,0.458856702,12.6
0.912264626,0.409601333,20
0.905547384,0.424245136,34.3
0.885843044,0.463985022,14.1
0.890846901,0.454303642,14.4
0.903290995,0.429028412,34.6
0.854136716,0.520048527,22.7
0.912373257,0.409359305,21.4
0.887541111,0.460728529,16.1
0.878824862,0.477144487,13.2
0.870261167,0.492590602,18.1
0.888147455,0.459558591,17.2
0.907893012,0.419201956,33.5
0.892389277,0.451266417,45.6
0.874512419,0.485003123,18.5
0.892800946,0.450451407,35.4
